,StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,GradeClass,Grade_Class
2095,3096,17,Female,Caucasian,High School,10.4,6,No,Moderate,No,Yes,No,No,2.9,2.0,D
2096,3097,16,Female,Asian,Some College,13.3,27,Yes,Low,No,Yes,No,No,1.0,4.0,A
2097,3098,16,Male,African American,High School,7.6,18,Yes,High,No,No,No,No,1.8,4.0,A
2098,3099,16,Male,Caucasian,High School,14.4,19,No,Very High,Yes,Yes,No,No,1.9,4.0,A
2099,3100,17,Male,African American,Some College,6.7,11,No,None,Yes,Yes,No,Yes,2.0,3.0,B
2100,3101,17,Male,African American,Bachelor's,5.8,6,No,Moderate,No,No,No,No,2.1,3.0,B
2101,3102,15,Female,Asian,Bachelor's,10.8,7,No,Moderate,No,No,No,No,2.3,3.0,B
2102,3103,15,Female,Asian,High School,0.5,6,No,Low,No,Yes,No,No,1.8,4.0,A
2103,3104,16,Male,African American,High School,1.6,5,No,Moderate,Yes,Yes,Yes,No,2.8,2.0,D
2104,3105,18,Male,Caucasian,High School,8.4,24,No,High,No,No,No,No,0.7,4.0,A
2105,3106,18,Female,Caucasian,Some College,18.9,8,Yes,Low,No,No,Yes,No,3.0,2.0,D
2106,3107,17,Male,Caucasian,Some College,14.4,26,Yes,Very High,No,No,No,No,1.0,4.0,A
2107,3108,17,Male,Caucasian,Bachelor's,1.8,12,Yes,Moderate,No,Yes,No,No,2.1,3.0,B
2108,3109,17,Male,African American,Bachelor's,16.9,6,No,Moderate,Yes,Yes,No,No,3.0,1.0,F
2109,3110,16,Male,African American,High School,14.6,7,No,High,Yes,No,No,No,2.8,2.0,D
2110,3111,18,Male,Caucasian,Some College,12.2,21,No,None,No,No,No,No,0.6,4.0,A
2111,3112,15,Male,Caucasian,Bachelor's,16.4,16,Yes,Moderate,No,Yes,No,No,2.2,3.0,B
2112,3113,16,Female,Caucasian,Bachelor's,8.1,16,No,Moderate,No,No,No,No,1.4,4.0,A
2113,3114,15,Male,Caucasian,None,4.4,15,No,Moderate,No,Yes,No,No,1.4,4.0,A
2114,3115,15,Male,Asian,High School,10.2,21,No,Moderate,Yes,No,No,Yes,1.2,4.0,A
2115,3116,16,Female,Caucasian,Some College,11.0,1,No,None,No,No,No,No,2.8,2.0,D
2116,3117,15,Female,African American,High School,10.8,29,No,Low,No,No,No,No,0.4,4.0,A
2117,3118,18,Female,Other,High School,11.3,7,No,Low,No,No,No,Yes,2.2,3.0,B
2118,3119,15,Male,Caucasian,None,19.0,16,No,Very High,Yes,Yes,No,No,2.4,3.0,B
2119,3120,18,Female,Caucasian,Some College,18.0,12,No,None,No,Yes,No,No,1.8,4.0,A
2120,3121,18,Male,Caucasian,High School,17.5,17,No,Low,Yes,Yes,No,No,1.8,4.0,A
2121,3122,18,Male,African American,None,16.0,23,No,Very High,Yes,No,No,No,1.3,4.0,A
2122,3123,17,Male,African American,High School,18.9,27,Yes,High,Yes,No,No,No,1.5,4.0,A
2123,3124,15,Female,Caucasian,Bachelor's,2.0,21,No,Moderate,Yes,No,No,No,1.1,4.0,A
2124,3125,16,Female,African American,Bachelor's,5.3,27,No,None,No,Yes,No,No,0.0,4.0,A
2125,3126,16,Female,Asian,Some College,9.9,9,No,High,No,No,No,No,2.2,3.0,B
2126,3127,15,Female,Caucasian,Some College,16.9,1,Yes,Low,Yes,Yes,No,No,3.6,0.0,F
2127,3128,17,Female,Caucasian,Higher,10.1,1,No,High,Yes,Yes,No,No,3.8,0.0,F
2128,3129,17,Male,Asian,High School,15.0,26,No,Very High,Yes,No,Yes,Yes,1.2,4.0,A
2129,3130,18,Male,African American,High School,2.8,13,No,Moderate,Yes,Yes,No,Yes,1.9,4.0,A
2130,3131,15,Male,Asian,High School,5.0,15,No,Low,No,Yes,No,No,1.8,4.0,A
2131,3132,15,Male,African American,High School,14.6,6,No,High,No,Yes,Yes,No,3.2,1.0,F
2132,3133,16,Female,Asian,High School,3.3,20,No,Moderate,Yes,No,No,No,0.8,4.0,A
2133,3134,15,Female,Caucasian,Bachelor's,7.0,20,Yes,Moderate,Yes,Yes,No,No,1.3,4.0,A
2134,3135,17,Male,Asian,Some College,5.3,23,Yes,Moderate,No,No,Yes,No,1.1,4.0,A
2135,3136,15,Female,Other,Some College,7.0,11,Yes,High,No,No,Yes,No,2.9,2.0,D
2136,3137,16,Female,African American,Bachelor's,14.2,27,No,Moderate,No,No,No,No,0.8,4.0,A
2137,3138,18,Male,Caucasian,None,7.4,22,Yes,Very High,No,No,No,No,1.4,4.0,A
2138,3139,16,Male,Caucasian,High School,11.1,27,No,High,No,Yes,No,No,0.9,4.0,A
2139,3140,16,Female,Caucasian,Some College,2.0,13,No,Low,Yes,No,No,No,1.8,4.0,A
2140,3141,18,Female,Caucasian,Some College,16.1,24,Yes,High,No,No,Yes,No,1.1,4.0,A
2141,3142,16,Male,Caucasian,None,7.4,3,No,Low,Yes,No,No,No,2.8,2.0,D
2142,3143,16,Male,African American,Some College,13.0,25,No,High,Yes,Yes,Yes,No,1.7,4.0,A
2143,3144,15,Male,African American,Some College,14.5,3,No,Low,Yes,Yes,No,No,3.6,0.0,F
2144,3145,15,Female,Caucasian,Some College,4.2,17,No,Moderate,Yes,No,No,No,1.5,4.0,A
2145,3146,18,Male,African American,Some College,17.7,2,Yes,High,No,Yes,No,Yes,3.5,1.0,F
2146,3147,15,Male,Caucasian,High School,12.3,0,No,Low,Yes,No,No,No,3.3,1.0,F
2147,3148,15,Female,Caucasian,None,8.6,16,No,High,No,No,No,No,1.7,4.0,A
2148,3149,16,Female,Caucasian,Some College,3.6,6,No,High,Yes,Yes,Yes,No,3.2,1.0,F
2149,3150,17,Female,African American,High School,18.8,29,Yes,Moderate,No,Yes,No,No,1.0,4.0,A
2150,3151,15,Female,Caucasian,Bachelor's,15.1,15,No,Moderate,Yes,Yes,No,Yes,2.5,2.0,D
2151,3152,17,Female,Caucasian,Some College,4.2,29,No,Very High,No,No,Yes,No,0.5,4.0,A
2152,3153,15,Male,Caucasian,High School,6.8,4,Yes,Low,No,No,Yes,Yes,2.9,2.0,D
2153,3154,15,Male,Asian,Some College,16.2,18,No,High,No,No,Yes,No,1.7,4.0,A
2154,3155,18,Female,Caucasian,Some College,13.9,6,No,High,Yes,No,No,No,3.0,2.0,D
2155,3156,18,Female,African American,High School,15.3,13,Yes,Very High,No,No,No,No,2.6,2.0,D
2156,3157,18,Female,African American,Bachelor's,8.8,1,No,High,No,No,No,Yes,3.1,1.0,F
2157,3158,17,Female,Asian,Bachelor's,14.3,2,Yes,Moderate,Yes,No,No,Yes,3.6,0.0,F
2158,3159,16,Female,Other,Some College,7.7,16,No,Very High,No,No,Yes,No,1.5,4.0,A
2159,3160,15,Male,Caucasian,None,4.2,15,Yes,High,No,No,No,No,1.8,4.0,A
2160,3161,15,Male,Caucasian,Some College,12.7,7,Yes,High,No,Yes,No,No,3.2,1.0,F
2161,3162,15,Male,Asian,Some College,19.5,17,No,None,No,No,No,No,1.4,4.0,A
2162,3163,17,Male,Caucasian,High School,6.2,14,No,Moderate,Yes,Yes,Yes,No,1.9,4.0,A
2163,3164,18,Female,African American,High School,9.2,6,Yes,High,No,No,Yes,No,3.1,1.0,F
2164,3165,16,Male,African American,Bachelor's,13.5,26,No,Moderate,Yes,No,No,No,0.8,4.0,A
2165,3166,17,Female,African American,None,10.8,8,No,Moderate,No,No,No,No,2.5,3.0,B
2166,3167,18,Female,Other,Some College,16.9,5,No,Low,Yes,No,No,No,3.0,2.0,D
2167,3168,17,Female,Other,Some College,15.2,17,Yes,Moderate,Yes,No,No,No,2.1,3.0,B
2168,3169,16,Male,Asian,Some College,1.2,17,Yes,Low,Yes,Yes,No,Yes,1.6,4.0,A
2169,3170,18,Female,Caucasian,None,20.0,24,No,Low,No,No,No,No,0.9,4.0,A
2170,3171,17,Male,Asian,Bachelor's,15.0,25,No,Moderate,No,No,No,No,0.8,4.0,A
2171,3172,16,Male,Caucasian,High School,17.3,23,Yes,High,No,No,No,No,1.7,4.0,A
2172,3173,15,Female,Caucasian,Some College,13.0,13,Yes,Moderate,Yes,Yes,No,No,3.1,1.0,F
2173,3174,16,Female,Asian,Some College,17.1,13,No,Low,No,No,Yes,No,1.8,4.0,A
2174,3175,15,Female,Caucasian,Some College,2.2,13,Yes,Low,Yes,Yes,Yes,No,1.7,4.0,A
2175,3176,17,Male,Caucasian,Higher,7.0,24,Yes,Moderate,No,No,Yes,No,0.9,4.0,A
2176,3177,18,Female,Caucasian,Some College,17.5,3,No,High,No,No,Yes,No,3.1,3.0,B
2177,3178,18,Male,Asian,High School,4.0,3,Yes,High,No,No,No,Yes,3.2,2.0,D
2178,3179,17,Female,African American,Higher,1.6,14,No,Low,No,Yes,No,No,1.8,3.0,B
2179,3180,18,Female,African American,Some College,15.8,14,No,Moderate,Yes,Yes,No,No,2.4,4.0,A
2180,3181,18,Male,Caucasian,High School,16.7,17,No,High,No,No,No,No,1.7,4.0,A
2181,3182,15,Male,Asian,High School,3.3,13,Yes,Low,No,No,No,No,1.8,1.0,F
2182,3183,17,Male,Asian,Bachelor's,17.1,25,Yes,Moderate,No,No,No,No,1.3,2.0,D
2183,3184,16,Male,Caucasian,High School,13.7,0,No,Moderate,Yes,No,No,No,3.5,2.0,D
2184,3185,15,Male,Caucasian,Some College,10.4,9,No,Low,No,No,No,Yes,2.2,4.0,A
2185,3186,17,Male,Caucasian,Some College,16.6,28,No,None,No,Yes,No,No,0.4,4.0,A
2186,3187,15,Female,Other,High School,8.4,19,Yes,Moderate,Yes,Yes,No,No,1.6,3.0,B
2187,3188,16,Female,African American,Some College,3.9,9,Yes,None,No,No,No,No,2.2,3.0,B
2188,3189,16,Male,Other,None,5.7,9,No,Low,No,Yes,No,No,2.5,1.0,F
2189,3190,17,Female,Caucasian,Some College,10.1,26,No,Moderate,No,Yes,No,No,0.4,4.0,A
2190,3191,16,Male,Asian,Some College,10.6,23,No,None,Yes,No,No,No,0.9,3.0,B
2191,3192,15,Female,Asian,Some College,16.1,1,No,Moderate,Yes,No,No,No,3.2,1.0,F
2192,3193,16,Female,African American,Some College,15.8,28,No,Low,Yes,Yes,No,No,0.8,2.0,D
2193,3194,15,Male,Other,Bachelor's,11.6,27,Yes,Moderate,Yes,No,No,No,0.6,4.0,A
2194,3195,15,Male,Caucasian,Some College,15.6,26,No,High,Yes,No,No,No,1.2,0.0,F
2195,3196,16,Male,Caucasian,None,3.8,7,No,High,No,Yes,Yes,No,2.8,4.0,A
2196,3197,17,Female,African American,High School,1.0,0,No,Moderate,No,No,No,No,3.0,3.0,B
2197,3198,18,Male,Asian,Some College,17.5,0,No,None,No,Yes,No,No,3.4,4.0,A
2198,3199,16,Female,African American,Bachelor's,1.5,3,No,High,No,No,No,No,2.7,0.0,F
2199,3200,15,Male,Caucasian,Bachelor's,4.9,6,No,Low,Yes,No,No,No,2.6,4.0,A
2200,3201,15,Female,African American,Bachelor's,13.9,8,No,None,Yes,No,Yes,No,2.4,3.0,B
2201,3202,16,Female,Caucasian,High School,8.2,15,Yes,High,No,No,No,No,2.1,2.0,D
2202,3203,17,Male,Caucasian,Some College,17.5,4,No,Very High,No,No,No,No,3.1,3.0,B
2203,3204,17,Female,African American,Some College,6.0,1,Yes,Moderate,Yes,No,No,No,3.5,1.0,F
2204,3205,15,Female,Asian,High School,0.2,27,No,None,No,Yes,No,No,0.0,3.0,B
2205,3206,15,Male,Caucasian,None,6.0,22,No,High,No,No,No,No,1.0,1.0,F
2206,3207,17,Female,Caucasian,Bachelor's,11.6,10,No,None,Yes,No,No,No,2.0,4.0,A
2207,3208,18,Male,Caucasian,High School,7.5,17,Yes,High,No,No,No,No,1.7,1.0,F
2208,3209,16,Male,Caucasian,High School,10.7,24,No,Moderate,Yes,No,No,Yes,0.9,4.0,A
2209,3210,15,Male,Asian,None,17.5,24,No,Moderate,Yes,No,No,No,0.9,1.0,F
2210,3211,15,Male,Other,Bachelor's,18.2,18,Yes,Moderate,No,No,No,Yes,2.0,3.0,B
2211,3212,17,Female,Caucasian,Some College,5.3,12,No,Very High,No,Yes,No,No,2.3,0.0,F
2212,3213,16,Female,Asian,Some College,9.2,23,Yes,High,Yes,No,No,No,1.1,4.0,A
2213,3214,17,Female,Asian,Bachelor's,11.0,10,No,Moderate,No,Yes,Yes,No,2.4,1.0,F
2214,3215,16,Male,Asian,High School,19.0,19,No,High,No,No,No,No,1.5,0.0,F
2215,3216,16,Female,Caucasian,Some College,20.0,18,No,Moderate,Yes,No,No,No,1.9,1.0,F
2216,3217,16,Female,Other,None,4.7,16,Yes,High,No,No,No,No,1.7,1.0,F
2217,3218,15,Male,Caucasian,High School,14.5,4,No,High,No,Yes,No,No,3.4,1.0,F
2218,3219,18,Male,Caucasian,Bachelor's,7.6,12,No,None,No,No,No,No,1.3,3.0,B
2219,3220,17,Female,Caucasian,Some College,0.2,29,No,Moderate,No,No,No,No,0.0,1.0,F
2220,3221,18,Male,Caucasian,High School,0.2,26,No,Very High,No,No,No,No,0.6,0.0,F
2221,3222,17,Male,Caucasian,High School,9.2,19,Yes,Very High,No,Yes,Yes,Yes,2.0,1.0,F
2222,3223,16,Male,Caucasian,Some College,9.8,0,No,None,No,Yes,No,No,3.0,2.0,D
2223,3224,15,Male,Caucasian,None,0.5,9,No,Low,No,No,No,No,1.8,4.0,A
2224,3225,18,Female,Asian,High School,13.7,7,No,Very High,Yes,No,No,Yes,3.3,3.0,B
2225,3226,15,Male,Asian,High School,5.9,23,No,Moderate,Yes,Yes,No,No,1.1,2.0,D
2226,3227,17,Male,Caucasian,High School,11.2,28,No,Moderate,No,Yes,No,No,0.8,2.0,D
2227,3228,15,Male,Asian,Bachelor's,6.0,7,No,Low,No,No,No,No,2.3,0.0,F
2228,3229,15,Male,Asian,High School,3.3,18,Yes,High,Yes,Yes,No,No,1.7,0.0,F
2229,3230,18,Male,Asian,High School,8.1,5,Yes,Low,Yes,No,No,Yes,2.8,3.0,B
2230,3231,16,Male,Caucasian,Some College,4.6,11,No,Low,Yes,No,No,No,2.1,3.0,B
2231,3232,15,Male,African American,Bachelor's,10.7,27,Yes,Low,Yes,No,No,No,0.8,4.0,A
2232,3233,16,Male,Other,High School,4.0,6,No,Very High,No,No,No,No,2.6,1.0,F
2233,3234,17,Female,African American,None,10.2,15,No,High,No,No,Yes,No,1.9,3.0,B
2234,3235,15,Male,Caucasian,High School,3.1,8,No,High,Yes,No,Yes,No,2.7,3.0,B
2235,3236,18,Female,African American,Some College,13.4,20,No,Moderate,Yes,No,No,No,1.3,1.0,F
2236,3237,17,Male,African American,Some College,15.1,24,No,Very High,No,No,Yes,No,1.2,4.0,A
2237,3238,17,Male,African American,Bachelor's,2.2,21,Yes,High,No,No,No,No,1.3,0.0,F
2238,3239,18,Male,Caucasian,Higher,9.4,9,Yes,High,No,No,No,No,2.6,4.0,A
2239,3240,15,Male,Caucasian,Some College,1.4,9,No,Very High,No,Yes,No,No,2.4,1.0,F
2240,3241,15,Female,Asian,Some College,12.0,9,No,Moderate,No,No,No,No,2.3,0.0,F
2241,3242,17,Male,Asian,Some College,5.3,19,Yes,High,Yes,No,No,No,1.8,0.0,F
2242,3243,15,Male,Caucasian,None,10.6,28,No,Very High,Yes,No,No,No,0.8,0.0,F
2243,3244,16,Female,Other,Higher,10.3,15,No,High,Yes,Yes,No,Yes,2.2,4.0,A
2244,3245,18,Female,Caucasian,High School,18.5,0,No,Moderate,Yes,No,No,No,3.2,1.0,F
2245,3246,16,Male,African American,High School,11.0,16,No,None,No,No,No,No,1.3,4.0,A
2246,3247,15,Female,Asian,Some College,11.7,29,No,High,Yes,Yes,Yes,No,0.9,4.0,A
2247,3248,17,Female,Asian,High School,8.0,25,Yes,Moderate,Yes,No,Yes,No,1.3,2.0,D
2248,3249,18,Female,Other,Some College,19.0,20,Yes,Low,No,No,Yes,No,1.6,3.0,B
2249,3250,15,Male,Caucasian,Some College,15.5,28,No,High,Yes,No,Yes,No,1.3,4.0,A
2250,3251,15,Male,Asian,Some College,5.7,13,Yes,Moderate,No,Yes,No,No,2.2,2.0,D
2251,3252,17,Male,Caucasian,Bachelor's,16.9,18,No,Moderate,Yes,No,No,No,1.6,1.0,F
2252,3253,17,Female,Asian,High School,8.6,20,No,High,No,Yes,No,No,1.2,2.0,D
2253,3254,16,Male,Asian,Some College,16.6,20,Yes,Moderate,No,No,Yes,No,1.7,4.0,A
2254,3255,18,Female,African American,Some College,16.5,16,No,None,No,Yes,No,Yes,1.6,1.0,F
2255,3256,18,Male,Caucasian,Some College,3.8,13,No,Moderate,No,No,No,No,1.3,2.0,D
2256,3257,17,Male,Asian,Some College,14.0,7,No,None,No,No,No,No,2.2,4.0,A
2257,3258,16,Female,Caucasian,High School,5.8,20,Yes,Low,No,No,No,No,1.0,1.0,F
2258,3259,18,Male,Caucasian,Some College,5.9,20,Yes,None,No,No,No,No,1.0,1.0,F
2259,3260,17,Female,Asian,High School,5.9,8,Yes,Low,No,No,No,No,2.7,3.0,B
2260,3261,15,Female,Caucasian,Bachelor's,14.5,7,No,Moderate,No,Yes,No,Yes,2.4,4.0,A
2261,3262,18,Male,Asian,High School,4.6,12,Yes,Moderate,Yes,No,No,No,2.4,3.0,B
2262,3263,16,Female,Caucasian,Some College,0.0,16,No,Very High,Yes,No,Yes,No,1.9,1.0,F
2263,3264,16,Male,Caucasian,None,14.3,18,Yes,Moderate,Yes,No,No,No,1.8,1.0,F
2264,3265,16,Male,Asian,High School,3.4,27,No,High,Yes,No,No,No,0.6,2.0,D
2265,3266,15,Female,African American,Some College,2.1,6,No,Moderate,No,Yes,Yes,No,2.8,3.0,B
2266,3267,18,Male,Caucasian,Bachelor's,4.8,16,No,High,No,No,No,No,1.5,0.0,F
2267,3268,18,Female,Asian,Some College,7.6,0,Yes,High,No,No,No,No,3.0,4.0,A
2268,3269,15,Male,African American,Bachelor's,9.5,4,Yes,Moderate,Yes,No,No,No,3.2,3.0,B
2269,3270,18,Male,African American,Some College,0.9,24,No,Low,Yes,No,No,No,0.6,1.0,F
2270,3271,15,Male,Caucasian,Some College,19.4,5,No,Moderate,No,No,No,Yes,2.8,2.0,D
2271,3272,15,Male,Asian,High School,14.3,25,Yes,High,No,No,No,No,1.3,4.0,A
2272,3273,15,Male,Asian,Bachelor's,6.5,1,No,Moderate,Yes,Yes,No,No,3.5,4.0,A
2273,3274,16,Female,Asian,High School,6.4,26,Yes,High,No,Yes,No,No,1.3,2.0,D
2274,3275,18,Female,Caucasian,Bachelor's,9.0,24,Yes,Low,No,Yes,No,No,1.2,1.0,F
2275,3276,15,Female,Asian,Bachelor's,12.5,15,No,None,Yes,Yes,No,No,2.3,0.0,F
2276,3277,18,Female,African American,Bachelor's,2.9,21,No,Moderate,No,No,No,No,1.0,2.0,D
2277,3278,16,Female,African American,Some College,3.8,4,No,High,Yes,No,No,Yes,2.9,0.0,F
2278,3279,15,Female,Caucasian,Some College,17.2,4,No,Moderate,No,Yes,No,No,3.3,3.0,B
2279,3280,17,Male,Asian,Some College,5.1,11,No,High,Yes,Yes,No,No,2.4,4.0,A
2280,3281,16,Male,Asian,High School,7.6,2,Yes,Low,Yes,No,Yes,No,3.2,1.0,F
2281,3282,17,Female,Caucasian,Some College,17.4,29,No,Moderate,No,No,No,No,0.2,0.0,F
2282,3283,18,Female,Caucasian,None,13.3,15,No,High,Yes,No,No,No,2.0,1.0,F
2283,3284,18,Male,Asian,Some College,6.8,5,No,High,Yes,No,No,No,3.0,3.0,B
2284,3285,16,Male,Caucasian,High School,13.7,14,No,Low,Yes,No,No,No,1.7,0.0,F
2285,3286,18,Male,Other,High School,0.4,14,Yes,Moderate,No,Yes,Yes,Yes,2.1,1.0,F
2286,3287,17,Female,African American,High School,14.7,28,No,High,No,No,No,No,0.5,1.0,F
2287,3288,15,Female,African American,Some College,9.7,15,No,None,No,No,No,No,1.3,3.0,B
2288,3289,15,Female,Caucasian,Some College,16.3,19,Yes,High,Yes,No,Yes,No,2.1,2.0,D
2289,3290,15,Male,Caucasian,None,19.1,12,No,Moderate,Yes,No,No,Yes,2.4,3.0,B
2290,3291,16,Male,Other,Some College,18.5,11,No,Low,No,No,No,No,2.6,0.0,F
2291,3292,18,Female,Caucasian,High School,18.2,9,No,High,No,Yes,No,No,2.7,0.0,F
2292,3293,17,Female,Asian,Some College,10.2,13,Yes,Low,Yes,Yes,No,Yes,2.3,4.0,A
2293,3294,18,Male,Caucasian,Some College,7.2,1,No,Very High,No,Yes,No,No,3.4,1.0,F
2294,3295,18,Male,Caucasian,Some College,9.3,28,Yes,High,No,No,No,No,0.4,0.0,F
2295,3296,18,Male,Caucasian,Some College,13.8,2,Yes,High,No,No,No,No,3.6,2.0,D
2296,3297,15,Male,African American,High School,17.7,8,No,None,No,Yes,No,No,2.3,2.0,D
2297,3298,17,Female,Other,Some College,4.1,10,No,Very High,Yes,No,No,No,2.7,3.0,B
2298,3299,17,Male,Caucasian,Some College,18.4,10,No,High,No,Yes,No,Yes,2.6,0.0,F
2299,3300,18,Male,Caucasian,Some College,16.3,24,No,Low,No,Yes,No,Yes,1.0,0.0,F
2300,3301,15,Male,Caucasian,Some College,19.6,21,Yes,Moderate,Yes,No,No,No,2.1,4.0,A
2301,3302,15,Female,African American,None,17.6,9,No,Low,No,No,No,No,2.4,4.0,A
2302,3303,17,Female,Caucasian,Some College,5.6,25,No,Very High,No,No,No,No,0.7,4.0,A
2303,3304,15,Male,Asian,Some College,2.1,13,Yes,High,Yes,No,No,No,2.0,0.0,F
2304,3305,15,Male,African American,High School,2.2,8,No,Very High,Yes,No,No,No,2.1,3.0,B
2305,3306,15,Male,African American,None,5.8,19,No,High,No,Yes,No,No,1.4,3.0,B
2306,3307,16,Female,Caucasian,None,12.3,26,No,Moderate,No,Yes,No,No,0.5,3.0,B
2307,3308,18,Female,Other,Bachelor's,16.1,20,No,Low,No,No,Yes,No,1.3,3.0,B
2308,3309,17,Female,Caucasian,Some College,18.0,9,Yes,Low,Yes,No,No,Yes,2.7,2.0,D
2309,3310,17,Male,Caucasian,High School,12.5,21,No,Low,No,No,No,No,1.0,0.0,F
2310,3311,16,Female,African American,High School,0.1,28,No,Moderate,No,No,No,No,0.0,1.0,F
2311,3312,18,Male,African American,Some College,3.7,8,No,Very High,No,No,No,Yes,2.3,0.0,F
2312,3313,17,Male,Caucasian,Bachelor's,2.0,28,No,Very High,Yes,No,No,Yes,0.7,3.0,B
2313,3314,15,Male,Caucasian,None,7.3,4,No,Low,No,No,No,No,2.5,2.0,D
2314,3315,17,Female,Asian,High School,10.0,7,No,High,No,No,Yes,No,2.3,2.0,D
2315,3316,15,Male,Caucasian,Bachelor's,0.9,10,Yes,Moderate,No,No,No,No,2.2,0.0,F
2316,3317,16,Female,Asian,None,7.0,0,Yes,Moderate,No,No,No,No,3.1,1.0,F
2317,3318,15,Female,African American,High School,3.6,20,No,High,Yes,No,No,No,1.0,3.0,B
2318,3319,17,Male,Caucasian,Higher,12.9,9,No,Moderate,Yes,No,Yes,Yes,2.6,2.0,D
2319,3320,17,Male,Caucasian,Some College,9.3,0,No,Very High,Yes,No,Yes,Yes,4.0,3.0,B
2320,3321,17,Female,Caucasian,High School,9.9,25,No,High,Yes,Yes,No,No,1.1,3.0,B
2321,3322,16,Male,Asian,None,8.6,29,No,High,No,Yes,No,No,0.5,3.0,B
2322,3323,16,Female,African American,None,19.1,21,No,Low,Yes,No,No,No,1.5,4.0,A
2323,3324,18,Male,Caucasian,High School,4.3,6,No,Low,No,No,No,No,2.0,3.0,B
2324,3325,17,Female,African American,Bachelor's,10.3,27,No,Moderate,No,No,No,No,0.5,3.0,B
2325,3326,15,Female,Other,Some College,14.7,13,Yes,High,Yes,No,No,Yes,2.4,1.0,F
2326,3327,16,Female,Caucasian,Some College,11.1,4,No,Very High,Yes,Yes,No,No,3.5,1.0,F
2327,3328,17,Female,Other,Bachelor's,18.6,16,Yes,Moderate,Yes,No,No,No,2.3,4.0,A
2328,3329,17,Male,Caucasian,Some College,7.6,21,No,High,Yes,No,No,No,1.3,4.0,A
2329,3330,16,Male,Caucasian,High School,9.3,25,No,Moderate,Yes,No,No,No,0.8,3.0,B
2330,3331,18,Female,Caucasian,Some College,1.8,20,Yes,Low,No,Yes,No,Yes,1.6,2.0,D
2331,3332,16,Female,Caucasian,Bachelor's,12.2,5,No,High,Yes,Yes,No,No,3.3,2.0,D
2332,3333,16,Male,Caucasian,Bachelor's,5.8,15,Yes,High,Yes,No,No,No,2.2,0.0,F
2333,3334,15,Male,Caucasian,None,3.2,10,No,Low,Yes,Yes,No,Yes,2.2,2.0,D
2334,3335,15,Male,Other,Some College,10.9,9,No,Moderate,Yes,No,No,No,2.2,2.0,D
2335,3336,18,Male,Asian,Some College,10.6,14,No,Moderate,No,No,No,No,1.6,1.0,F
2336,3337,17,Male,Asian,Bachelor's,1.5,6,No,Low,Yes,No,No,No,2.1,0.0,F
2337,3338,16,Male,Caucasian,High School,14.0,22,Yes,Very High,No,No,Yes,No,1.6,0.0,F
2338,3339,18,Female,Caucasian,Some College,12.5,1,Yes,Moderate,Yes,No,Yes,No,3.6,1.0,F
2339,3340,15,Male,Caucasian,Bachelor's,3.8,11,Yes,Low,No,Yes,No,No,2.1,2.0,D
2340,3341,16,Male,Asian,Some College,9.4,18,No,Low,No,Yes,No,No,1.3,2.0,D
2341,3342,17,Female,Other,Some College,14.4,11,No,Very High,No,No,No,No,2.5,0.0,F
2342,3343,15,Male,Caucasian,None,10.6,15,No,High,No,No,No,Yes,2.0,2.0,D
2343,3344,15,Male,Caucasian,High School,7.9,5,No,High,No,No,No,No,2.9,0.0,F
2344,3345,15,Male,African American,High School,6.4,2,Yes,None,No,No,No,Yes,2.8,2.0,D
2345,3346,18,Male,Caucasian,Bachelor's,12.2,1,No,High,No,Yes,No,No,3.3,3.0,B
2346,3347,17,Male,Caucasian,High School,18.8,19,No,Moderate,No,No,Yes,No,1.8,1.0,F
2347,3348,16,Female,African American,Some College,13.4,4,No,High,No,No,Yes,No,3.0,4.0,A
2348,3349,18,Male,Asian,Some College,1.5,10,Yes,Very High,No,No,Yes,No,2.6,3.0,B
2349,3350,18,Female,Caucasian,High School,9.2,25,Yes,Low,Yes,No,No,No,0.9,2.0,D
2350,3351,18,Female,Caucasian,Some College,17.8,24,No,Moderate,No,No,Yes,No,0.9,4.0,A
2351,3352,15,Male,Other,Some College,1.9,2,No,None,No,Yes,No,No,2.5,3.0,B
2352,3353,17,Female,Caucasian,Bachelor's,19.8,2,No,Moderate,No,Yes,No,Yes,3.5,1.0,F
2353,3354,18,Male,Caucasian,Some College,19.0,21,No,Low,No,No,No,No,1.1,4.0,A
2354,3355,16,Female,Caucasian,Some College,1.6,4,Yes,Very High,Yes,Yes,No,No,4.0,4.0,A
2355,3356,17,Female,Caucasian,High School,18.7,21,No,Moderate,No,Yes,Yes,No,1.5,1.0,F
2356,3357,16,Male,Caucasian,Bachelor's,7.3,22,No,High,No,No,No,No,0.8,3.0,B
2357,3358,17,Male,Asian,High School,16.9,10,No,High,No,No,No,Yes,2.5,4.0,A
2358,3359,16,Male,Caucasian,Some College,8.4,2,No,Very High,Yes,No,No,No,3.3,1.0,F
2359,3360,15,Male,Caucasian,High School,8.8,12,Yes,Moderate,Yes,No,Yes,No,2.1,3.0,B
2360,3361,18,Male,African American,Bachelor's,12.7,20,No,Moderate,No,No,No,No,1.3,2.0,D
2361,3362,16,Female,African American,Some College,15.5,7,No,None,No,No,No,No,2.5,0.0,F
2362,3363,17,Female,Asian,Some College,0.7,19,Yes,None,No,No,No,No,1.0,2.0,D
